TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
75000000.0	884534.7	698991.7	2492020.7
76000000.0	884729.9	699104.0	2494396.5
77000000.0	884920.0	699213.4	2496715.0
78000000.0	885105.3	699320.0	2498978.5
79000000.0	885286.0	699423.9	2501188.9
80000000.0	885462.3	699525.3	2503347.9
81000000.0	885634.3	699624.2	2505457.5
82000000.0	885802.1	699720.8	2507519.1
83000000.0	885966.0	699815.0	2509534.6
84000000.0	886126.1	699907.0	2511505.3
85000000.0	886282.4	699996.9	2513432.8
86000000.0	886435.1	700084.7	2515318.5
87000000.0	886584.4	700170.5	2517163.7
88000000.0	886730.4	700254.4	2518969.7
89000000.0	886873.1	700336.4	2520737.8
90000000.0	887012.7	700416.6	2522469.1
91000000.0	887149.2	700495.1	2524164.8
92000000.0	887282.9	700571.8	2525825.9
93000000.0	887413.7	700647.0	2527453.5
94000000.0	887541.7	700720.5	2529048.6
95000000.0	887667.1	700792.6	2530612.3
96000000.0	887790.0	700863.1	2532145.3
97000000.0	887910.3	700932.2	2533648.5
98000000.0	888028.2	700999.9	2535123.0
99000000.0	888143.7	701066.3	2536569.4
100000000.0	888257.0	701131.3	2537988.5
101000000.0	888368.1	701195.1	2539381.2
102000000.0	888477.0	701257.6	2540748.1
103000000.0	888583.8	701318.9	2542089.9
104000000.0	888688.6	701379.0	2543407.5
105000000.0	888791.4	701438.1	2544701.3
106000000.0	888892.3	701496.0	2545972.0
107000000.0	888991.3	701552.8	2547220.3
108000000.0	889088.6	701608.6	2548446.7
109000000.0	889184.0	701663.4	2549651.9
110000000.0	889277.8	701717.2	2550836.3
111000000.0	889369.9	701770.0	2552000.4
112000000.0	889460.3	701821.9	2553144.9
113000000.0	889549.2	701872.9	2554270.2
114000000.0	889636.5	701923.0	2555376.7
115000000.0	889722.4	701972.2	2556465.0
116000000.0	889806.7	702020.6	2557535.4
117000000.0	889889.7	702068.2	2558588.5
118000000.0	889971.2	702114.9	2559624.6
119000000.0	890051.4	702160.9	2560644.2
120000000.0	890130.3	702206.2	2561647.6
121000000.0	890207.9	702250.7	2562635.2
122000000.0	890284.2	702294.4	2563607.4
123000000.0	890359.3	702337.5	2564564.6
124000000.0	890433.2	702379.8	2565507.0
125000000.0	890505.9	702421.5	2566435.1
126000000.0	890577.5	702462.6	2567349.2
127000000.0	890648.0	702503.0	2568249.5
128000000.0	890717.4	702542.8	2569136.4
129000000.0	890785.7	702581.9	2570010.2
130000000.0	890853.0	702620.5	2570871.1
131000000.0	890919.2	702658.5	2571719.5
132000000.0	890984.5	702695.9	2572555.6
133000000.0	891048.8	702732.7	2573379.7
134000000.0	891112.1	702769.0	2574192.1
135000000.0	891174.5	702804.8	2574992.9
136000000.0	891236.0	702840.0	2575782.5
137000000.0	891296.7	702874.8	2576561.0
138000000.0	891356.4	702909.0	2577328.7
139000000.0	891415.3	702942.7	2578085.9
140000000.0	891473.4	702976.0	2578832.7
141000000.0	891530.6	703008.8	2579569.4
142000000.0	891587.0	703041.1	2580296.1
143000000.0	891642.7	703073.0	2581013.1
144000000.0	891697.6	703104.5	2581720.5
145000000.0	891751.8	703135.5	2582418.5
146000000.0	891805.2	703166.1	2583107.4
147000000.0	891857.9	703196.3	2583787.3
148000000.0	891909.8	703226.0	2584458.4
149000000.0	891961.1	703255.4	2585120.8
150000000.0	892011.8	703284.4	2585774.8
151000000.0	892061.7	703313.0	2586420.4
152000000.0	892111.0	703341.3	2587057.8
153000000.0	892159.7	703369.1	2587687.3
154000000.0	892207.7	703396.6	2588308.9
155000000.0	892255.1	703423.8	2588922.8
156000000.0	892301.9	703450.6	2589529.1
157000000.0	892348.2	703477.1	2590128.0
158000000.0	892393.8	703503.2	2590719.5
159000000.0	892438.9	703529.0	2591304.0
160000000.0	892483.4	703554.5	2591881.3
161000000.0	892527.4	703579.7	2592451.8
162000000.0	892570.8	703604.6	2593015.5
163000000.0	892613.7	703629.1	2593572.5
164000000.0	892656.1	703653.4	2594123.0
165000000.0	892698.0	703677.4	2594667.1
166000000.0	892739.3	703701.0	2595204.8
167000000.0	892780.2	703724.4	2595736.3
168000000.0	892820.6	703747.6	2596261.8
169000000.0	892860.5	703770.4	2596781.2
170000000.0	892900.0	703793.0	2597294.7
171000000.0	892939.0	703815.3	2597802.4
172000000.0	892977.5	703837.4	2598304.5
173000000.0	893015.6	703859.2	2598800.9
174000000.0	893053.3	703880.8	2599291.8
175000000.0	893090.6	703902.1	2599777.3
176000000.0	893127.4	703923.2	2600257.5
177000000.0	893163.8	703944.0	2600732.4
178000000.0	893199.8	703964.6	2601202.2
179000000.0	893235.4	703985.0	2601666.8
180000000.0	893270.6	704005.1	2602126.5
181000000.0	893305.5	704025.1	2602581.3
182000000.0	893339.9	704044.8	2603031.3
183000000.0	893374.0	704064.3	2603476.5
184000000.0	893407.7	704083.6	2603917.0
185000000.0	893441.0	704102.7	2604352.9
186000000.0	893474.0	704121.5	2604784.3
187000000.0	893506.6	704140.2	2605211.2
188000000.0	893538.9	704158.7	2605633.7
189000000.0	893570.9	704177.0	2606051.9
190000000.0	893602.5	704195.1	2606465.8
191000000.0	893633.8	704213.0	2606875.5
192000000.0	893664.8	704230.7	2607281.1
193000000.0	893695.4	704248.2	2607682.6
194000000.0	893725.8	704265.6	2608080.1
195000000.0	893755.8	704282.7	2608473.7
196000000.0	893785.5	704299.8	2608863.3
197000000.0	893814.9	704316.6	2609249.1
198000000.0	893844.1	704333.2	2609631.2
199000000.0	893872.9	704349.7	2610009.5
200000000.0	893901.4	704366.1	2610384.1
201000000.0	893929.7	704382.2	2610755.2
202000000.0	893957.7	704398.3	2611122.6
203000000.0	893985.4	704414.1	2611486.6
204000000.0	894012.9	704429.8	2611847.1
205000000.0	894040.0	704445.4	2612204.2
206000000.0	894066.9	704460.7	2612557.9
207000000.0	894093.6	704476.0	2612908.3
208000000.0	894120.0	704491.1	2613255.4
209000000.0	894146.2	704506.1	2613599.3
210000000.0	894172.1	704520.9	2613940.0
211000000.0	894197.7	704535.6	2614277.6
212000000.0	894223.1	704550.1	2614612.0
213000000.0	894248.3	704564.5	2614943.5
214000000.0	894273.3	704578.8	2615271.9
215000000.0	894298.0	704592.9	2615597.3
216000000.0	894322.5	704606.9	2615919.9
217000000.0	894346.8	704620.8	2616239.5
218000000.0	894370.8	704634.5	2616556.3
219000000.0	894394.6	704648.2	2616870.2
220000000.0	894418.2	704661.7	2617181.4
221000000.0	894441.6	704675.0	2617489.9
222000000.0	894464.8	704688.3	2617795.6
223000000.0	894487.8	704701.4	2618098.7
224000000.0	894510.6	704714.5	2618399.1
225000000.0	894533.2	704727.4	2618697.0
226000000.0	894555.5	704740.2	2618992.2
227000000.0	894577.7	704752.9	2619285.0
228000000.0	894599.7	704765.4	2619575.2
229000000.0	894621.5	704777.9	2619863.0
230000000.0	894643.1	704790.3	2620148.3
231000000.0	894664.6	704802.5	2620431.3
232000000.0	894685.8	704814.7	2620711.8
233000000.0	894706.9	704826.7	2620990.0
234000000.0	894727.7	704838.6	2621265.9
235000000.0	894748.4	704850.5	2621539.5
236000000.0	894769.0	704862.2	2621810.9
237000000.0	894789.3	704873.8	2622080.0
238000000.0	894809.5	704885.4	2622346.9
239000000.0	894829.5	704896.8	2622611.7
240000000.0	894849.4	704908.2	2622874.2
241000000.0	894869.1	704919.4	2623134.7
242000000.0	894888.6	704930.6	2623393.1
243000000.0	894908.0	704941.7	2623649.3
244000000.0	894927.2	704952.7	2623903.6
245000000.0	894946.2	704963.5	2624155.8
246000000.0	894965.1	704974.4	2624406.0
247000000.0	894983.9	704985.1	2624654.2
248000000.0	895002.5	704995.7	2624900.5
249000000.0	895020.9	705006.2	2625144.9
250000000.0	895039.2	705016.7	2625387.3
251000000.0	895057.4	705027.1	2625627.9
252000000.0	895075.4	705037.4	2625866.6
253000000.0	895093.3	705047.6	2626103.4
254000000.0	895111.0	705057.7	2626338.5
255000000.0	895128.6	705067.8	2626571.7
256000000.0	895146.0	705077.8	2626803.2
257000000.0	895163.4	705087.7	2627032.9
258000000.0	895180.5	705097.5	2627260.8
259000000.0	895197.6	705107.2	2627487.1
260000000.0	895214.5	705116.9	2627711.6
261000000.0	895231.3	705126.5	2627934.5
262000000.0	895248.0	705136.0	2628155.6
263000000.0	895264.5	705145.5	2628375.2
264000000.0	895280.9	705154.9	2628593.1
265000000.0	895297.2	705164.2	2628809.4
266000000.0	895313.4	705173.4	2629024.2
267000000.0	895329.5	705182.6	2629237.3
268000000.0	895345.4	705191.7	2629448.9
269000000.0	895361.2	705200.8	2629659.0
270000000.0	895376.9	705209.7	2629867.5
271000000.0	895392.5	705218.6	2630074.6
272000000.0	895408.0	705227.5	2630280.1
273000000.0	895423.3	705236.2	2630484.2
274000000.0	895438.6	705245.0	2630686.8
275000000.0	895453.7	705253.6	2630888.0
276000000.0	895468.7	705262.2	2631087.8
277000000.0	895483.6	705270.7	2631286.1
278000000.0	895498.4	705279.2	2631483.1
279000000.0	895513.2	705287.6	2631678.6
280000000.0	895527.8	705295.9	2631872.8
281000000.0	895542.3	705304.2	2632065.7
282000000.0	895556.6	705312.4	2632257.2
283000000.0	895570.9	705320.6	2632447.4
284000000.0	895585.1	705328.7	2632636.2
285000000.0	895599.2	705336.8	2632823.8
286000000.0	895613.2	705344.8	2633010.1
287000000.0	895627.1	705352.7	2633195.1
288000000.0	895640.9	705360.6	2633378.9
289000000.0	895654.6	705368.4	2633561.4
290000000.0	895668.2	705376.2	2633742.7
291000000.0	895681.8	705383.9	2633922.8
292000000.0	895695.2	705391.6	2634101.6
293000000.0	895708.5	705399.2	2634279.3
294000000.0	895721.8	705406.8	2634455.8
295000000.0	895734.9	705414.3	2634631.1
296000000.0	895748.0	705421.8	2634805.2
297000000.0	895761.0	705429.2	2634978.2
298000000.0	895773.9	705436.6	2635150.1
299000000.0	895786.7	705443.9	2635320.8
300000000.0	895799.4	705451.1	2635490.4
301000000.0	895812.0	705458.4	2635659.0
302000000.0	895824.6	705465.5	2635826.4
303000000.0	895837.1	705472.7	2635992.7
304000000.0	895849.5	705479.7	2636158.0
305000000.0	895861.8	705486.8	2636322.2
306000000.0	895874.0	705493.8	2636485.3
307000000.0	895886.2	705500.7	2636647.4
308000000.0	895898.2	705507.6	2636808.5
309000000.0	895910.2	705514.5	2636968.6
310000000.0	895922.1	705521.3	2637127.6
311000000.0	895934.0	705528.0	2637285.7
312000000.0	895945.7	705534.8	2637442.7
313000000.0	895957.4	705541.4	2637598.8
314000000.0	895969.0	705548.1	2637753.9
315000000.0	895980.6	705554.7	2637908.0
316000000.0	895992.1	705561.2	2638061.2
317000000.0	896003.5	705567.7	2638213.4
318000000.0	896014.8	705574.2	2638364.6
319000000.0	896026.0	705580.6	2638515.0
320000000.0	896037.2	705587.0	2638664.4
321000000.0	896048.3	705593.4	2638812.9
322000000.0	896059.4	705599.7	2638960.5
323000000.0	896070.4	705606.0	2639107.3
324000000.0	896081.3	705612.2	2639253.1
325000000.0	896092.1	705618.4	2639398.0
326000000.0	896102.9	705624.5	2639542.1
327000000.0	896113.6	705630.7	2639685.3
328000000.0	896124.3	705636.7	2639827.6
329000000.0	896134.9	705642.8	2639969.1
330000000.0	896145.4	705648.8	2640109.8
331000000.0	896155.8	705654.8	2640249.6
332000000.0	896166.2	705660.7	2640388.6
333000000.0	896176.6	705666.6	2640526.8
334000000.0	896186.8	705672.5	2640664.2
335000000.0	896197.0	705678.3	2640800.7
336000000.0	896207.2	705684.1	2640936.5
337000000.0	896217.3	705689.9	2641071.4
338000000.0	896227.3	705695.6	2641205.6
339000000.0	896237.3	705701.3	2641339.0
340000000.0	896247.2	705707.0	2641471.7
341000000.0	896257.0	705712.6	2641603.5
342000000.0	896266.8	705718.2	2641734.7
343000000.0	896276.6	705723.7	2641865.0
344000000.0	896286.3	705729.3	2641994.6
345000000.0	896295.9	705734.8	2642123.5
346000000.0	896305.5	705740.2	2642251.7
347000000.0	896315.0	705745.7	2642379.1
348000000.0	896324.4	705751.1	2642505.8
349000000.0	896333.8	705756.5	2642631.8
350000000.0	896343.2	705761.8	2642757.1
351000000.0	896352.5	705767.1	2642881.6
352000000.0	896361.8	705772.4	2643005.5
353000000.0	896371.0	705777.6	2643128.7
354000000.0	896380.1	705782.9	2643251.2
355000000.0	896389.2	705788.1	2643373.1
356000000.0	896398.2	705793.2	2643494.2
357000000.0	896407.2	705798.4	2643614.7
358000000.0	896416.2	705803.5	2643734.6
359000000.0	896425.1	705808.6	2643853.7
360000000.0	896433.9	705813.6	2643972.3
361000000.0	896442.7	705818.6	2644090.1
362000000.0	896451.4	705823.6	2644207.4
363000000.0	896460.1	705828.6	2644324.0
364000000.0	896468.8	705833.5	2644440.0
365000000.0	896477.4	705838.4	2644555.3
366000000.0	896486.0	705843.3	2644670.0
367000000.0	896494.5	705848.2	2644784.1
368000000.0	896502.9	705853.0	2644897.6
369000000.0	896511.3	705857.8	2645010.5
370000000.0	896519.7	705862.6	2645122.8
371000000.0	896528.0	705867.4	2645234.6
372000000.0	896536.3	705872.1	2645345.7
373000000.0	896544.6	705876.8	2645456.2
374000000.0	896552.8	705881.5	2645566.1
375000000.0	896560.9	705886.1	2645675.5
376000000.0	896569.0	705890.8	2645784.3
377000000.0	896577.1	705895.4	2645892.5
378000000.0	896585.1	705900.0	2646000.2
379000000.0	896593.1	705904.5	2646107.3
380000000.0	896601.0	705909.0	2646213.8
381000000.0	896608.9	705913.6	2646319.8
382000000.0	896616.8	705918.0	2646425.3
383000000.0	896624.6	705922.5	2646530.2
384000000.0	896632.4	705926.9	2646634.6
385000000.0	896640.1	705931.4	2646738.4
386000000.0	896647.8	705935.8	2646841.7
387000000.0	896655.5	705940.1	2646944.5
388000000.0	896663.1	705944.5	2647046.8
389000000.0	896670.7	705948.8	2647148.5
390000000.0	896678.2	705953.1	2647249.8
391000000.0	896685.7	705957.4	2647350.5
392000000.0	896693.2	705961.7	2647450.7
393000000.0	896700.6	705965.9	2647550.4
394000000.0	896708.0	705970.1	2647649.6
395000000.0	896715.3	705974.3	2647748.4
396000000.0	896722.6	705978.5	2647846.6
397000000.0	896729.9	705982.6	2647944.3
398000000.0	896737.1	705986.8	2648041.6
399000000.0	896744.3	705990.9	2648138.4
400000000.0	896751.5	705995.0	2648234.7
401000000.0	896758.6	705999.0	2648330.5
402000000.0	896765.7	706003.1	2648425.9
403000000.0	896772.8	706007.1	2648520.8
404000000.0	896779.8	706011.1	2648615.2
405000000.0	896786.8	706015.1	2648709.2
406000000.0	896793.8	706019.1	2648802.7
407000000.0	896800.7	706023.1	2648895.8
408000000.0	896807.6	706027.0	2648988.4
409000000.0	896814.4	706030.9	2649080.6
410000000.0	896821.3	706034.8	2649172.3
411000000.0	896828.0	706038.7	2649263.6
412000000.0	896834.8	706042.5	2649354.4
413000000.0	896841.5	706046.4	2649444.8
414000000.0	896848.2	706050.2	2649534.8
415000000.0	896854.9	706054.0	2649624.4
416000000.0	896861.5	706057.8	2649713.5
417000000.0	896868.1	706061.5	2649802.2
418000000.0	896874.7	706065.3	2649890.5
419000000.0	896881.2	706069.0	2649978.4
420000000.0	896887.7	706072.7	2650065.9
421000000.0	896894.2	706076.4	2650152.9
422000000.0	896900.6	706080.1	2650239.6
423000000.0	896907.0	706083.8	2650325.8
424000000.0	896913.4	706087.4	2650411.7
425000000.0	896919.7	706091.0	2650497.1
426000000.0	896926.1	706094.6	2650582.2
427000000.0	896932.4	706098.2	2650666.8
428000000.0	896938.6	706101.8	2650751.1
429000000.0	896944.8	706105.4	2650835.0
430000000.0	896951.0	706108.9	2650918.5
431000000.0	896957.2	706112.4	2651001.6
432000000.0	896963.4	706115.9	2651084.3
433000000.0	896969.5	706119.4	2651166.7
434000000.0	896975.6	706122.9	2651248.7
435000000.0	896981.6	706126.4	2651330.3
436000000.0	896987.7	706129.8	2651411.5
437000000.0	896993.7	706133.2	2651492.4
438000000.0	896999.7	706136.7	2651572.9
439000000.0	897005.6	706140.1	2651653.1
440000000.0	897011.5	706143.4	2651732.9
441000000.0	897017.4	706146.8	2651812.3
442000000.0	897023.3	706150.2	2651891.4
443000000.0	897029.1	706153.5	2651970.1
444000000.0	897035.0	706156.8	2652048.5
445000000.0	897040.8	706160.1	2652126.5
446000000.0	897046.5	706163.4	2652204.2
447000000.0	897052.3	706166.7	2652281.6
448000000.0	897058.0	706170.0	2652358.6
449000000.0	897063.7	706173.2	2652435.2
450000000.0	897069.3	706176.4	2652511.6
451000000.0	897075.0	706179.7	2652587.6
452000000.0	897080.6	706182.9	2652663.2
453000000.0	897086.2	706186.1	2652738.6
454000000.0	897091.7	706189.2	2652813.6
455000000.0	897097.3	706192.4	2652888.3
456000000.0	897102.8	706195.5	2652962.6
457000000.0	897108.3	706198.7	2653036.6
458000000.0	897113.8	706201.8	2653110.4
459000000.0	897119.2	706204.9	2653183.8
460000000.0	897124.6	706208.0	2653256.9
461000000.0	897130.0	706211.1	2653329.6
462000000.0	897135.4	706214.2	2653402.1
463000000.0	897140.8	706217.2	2653474.2
464000000.0	897146.1	706220.3	2653546.1
465000000.0	897151.4	706223.3	2653617.6
466000000.0	897156.7	706226.3	2653688.9
467000000.0	897161.9	706229.3	2653759.8
468000000.0	897167.2	706232.3	2653830.4
469000000.0	897172.4	706235.3	2653900.8
470000000.0	897177.6	706238.2	2653970.8
471000000.0	897182.8	706241.2	2654040.6
472000000.0	897187.9	706244.1	2654110.0
473000000.0	897193.0	706247.1	2654179.2
474000000.0	897198.1	706250.0	2654248.1
475000000.0	897203.2	706252.9	2654316.7
476000000.0	897208.3	706255.8	2654385.0
477000000.0	897213.3	706258.6	2654453.0
478000000.0	897218.4	706261.5	2654520.8
479000000.0	897223.4	706264.4	2654588.3
480000000.0	897228.3	706267.2	2654655.4
481000000.0	897233.3	706270.0	2654722.4
482000000.0	897238.2	706272.9	2654789.0
483000000.0	897243.2	706275.7	2654855.4
484000000.0	897248.1	706278.5	2654921.5
485000000.0	897252.9	706281.2	2654987.3
486000000.0	897257.8	706284.0	2655052.9
487000000.0	897262.6	706286.8	2655118.2
488000000.0	897267.4	706289.5	2655183.2
489000000.0	897272.2	706292.3	2655248.0
490000000.0	897277.0	706295.0	2655312.5
491000000.0	897281.8	706297.7	2655376.7
492000000.0	897286.5	706300.4	2655440.7
493000000.0	897291.2	706303.1	2655504.4
494000000.0	897296.0	706305.8	2655567.9
495000000.0	897300.6	706308.5	2655631.1
496000000.0	897305.3	706311.1	2655694.1
497000000.0	897309.9	706313.8	2655756.8
498000000.0	897314.6	706316.4	2655819.3
499000000.0	897319.2	706319.1	2655881.5
500000000.0	897323.8	706321.7	2655943.5
501000000.0	897328.3	706324.3	2656005.3
502000000.0	897332.9	706326.9	2656066.8
503000000.0	897337.4	706329.5	2656128.0
504000000.0	897342.0	706332.1	2656189.0
505000000.0	897346.5	706334.6	2656249.8
506000000.0	897350.9	706337.2	2656310.3
507000000.0	897355.4	706339.7	2656370.6
508000000.0	897359.8	706342.3	2656430.7
509000000.0	897364.3	706344.8	2656490.5
510000000.0	897368.7	706347.3	2656550.1
511000000.0	897373.1	706349.8	2656609.5
512000000.0	897377.5	706352.3	2656668.6
513000000.0	897381.8	706354.8	2656727.6
514000000.0	897386.2	706357.3	2656786.2
515000000.0	897390.5	706359.8	2656844.7
516000000.0	897394.8	706362.2	2656902.9
517000000.0	897399.1	706364.7	2656961.0
518000000.0	897403.4	706367.1	2657018.7
519000000.0	897407.6	706369.6	2657076.3
520000000.0	897411.9	706372.0	2657133.7
521000000.0	897416.1	706374.4	2657190.8
522000000.0	897420.3	706376.8	2657247.7
523000000.0	897424.5	706379.2	2657304.4
524000000.0	897428.7	706381.6	2657360.9
525000000.0	897432.9	706383.9	2657417.2
526000000.0	897437.0	706386.3	2657473.3
527000000.0	897441.1	706388.7	2657529.1
528000000.0	897445.3	706391.0	2657584.8
529000000.0	897449.4	706393.4	2657640.2
530000000.0	897453.4	706395.7	2657695.5
531000000.0	897457.5	706398.0	2657750.5
532000000.0	897461.6	706400.3	2657805.3
533000000.0	897465.6	706402.6	2657859.9
534000000.0	897469.6	706404.9	2657914.3
535000000.0	897473.6	706407.2	2657968.6
536000000.0	897477.6	706409.5	2658022.6
537000000.0	897481.6	706411.8	2658076.4
538000000.0	897485.6	706414.0	2658130.0
539000000.0	897489.5	706416.3	2658183.4
540000000.0	897493.5	706418.5	2658236.7
541000000.0	897497.4	706420.8	2658289.7
542000000.0	897501.3	706423.0	2658342.5
543000000.0	897505.2	706425.2	2658395.2
544000000.0	897509.1	706427.4	2658447.6
545000000.0	897512.9	706429.7	2658499.9
546000000.0	897516.8	706431.9	2658552.0
547000000.0	897520.6	706434.0	2658603.9
548000000.0	897524.5	706436.2	2658655.6
549000000.0	897528.3	706438.4	2658707.1
550000000.0	897532.1	706440.6	2658758.4
551000000.0	897535.8	706442.7	2658809.6
552000000.0	897539.6	706444.9	2658860.5
553000000.0	897543.4	706447.0	2658911.3
554000000.0	897547.1	706449.1	2658961.9
555000000.0	897550.8	706451.3	2659012.3
556000000.0	897554.5	706453.4	2659062.6
557000000.0	897558.2	706455.5	2659112.6
558000000.0	897561.9	706457.6	2659162.5
559000000.0	897565.6	706459.7	2659212.2
560000000.0	897569.3	706461.8	2659261.7
561000000.0	897572.9	706463.9	2659311.1
562000000.0	897576.5	706466.0	2659360.3
563000000.0	897580.2	706468.0	2659409.3
564000000.0	897583.8	706470.1	2659458.1
565000000.0	897587.4	706472.1	2659506.8
566000000.0	897591.0	706474.2	2659555.3
567000000.0	897594.5	706476.2	2659603.6
568000000.0	897598.1	706478.2	2659651.8
569000000.0	897601.6	706480.3	2659699.8
570000000.0	897605.2	706482.3	2659747.6
571000000.0	897608.7	706484.3	2659795.2
572000000.0	897612.2	706486.3	2659842.7
573000000.0	897615.7	706488.3	2659890.1
574000000.0	897619.2	706490.3	2659937.2
575000000.0	897622.6	706492.3	2659984.2
576000000.0	897626.1	706494.2	2660031.1
577000000.0	897629.6	706496.2	2660077.8
578000000.0	897633.0	706498.2	2660124.3
579000000.0	897636.4	706500.1	2660170.7
580000000.0	897639.8	706502.1	2660216.9
581000000.0	897643.2	706504.0	2660262.9
582000000.0	897646.6	706505.9	2660308.8
583000000.0	897650.0	706507.9	2660354.5
584000000.0	897653.4	706509.8	2660400.1
585000000.0	897656.7	706511.7	2660445.5
586000000.0	897660.1	706513.6	2660490.8
587000000.0	897663.4	706515.5	2660535.9
588000000.0	897666.7	706517.4	2660580.9
589000000.0	897670.0	706519.3	2660625.7
590000000.0	897673.3	706521.2	2660670.4
591000000.0	897676.6	706523.1	2660714.9
592000000.0	897679.9	706524.9	2660759.3
593000000.0	897683.1	706526.8	2660803.5
594000000.0	897686.4	706528.6	2660847.6
595000000.0	897689.6	706530.5	2660891.5
596000000.0	897692.9	706532.3	2660935.3
597000000.0	897696.1	706534.2	2660978.9
598000000.0	897699.3	706536.0	2661022.4
599000000.0	897702.5	706537.8	2661065.8
600000000.0	897705.7	706539.7	2661109.0
601000000.0	897708.9	706541.5	2661152.0
602000000.0	897712.0	706543.3	2661194.9
603000000.0	897715.2	706545.1	2661237.7
604000000.0	897718.4	706546.9	2661280.4
605000000.0	897721.5	706548.7	2661322.9
606000000.0	897724.6	706550.5	2661365.2
607000000.0	897727.7	706552.2	2661407.4
608000000.0	897730.8	706554.0	2661449.5
609000000.0	897733.9	706555.8	2661491.5
610000000.0	897737.0	706557.5	2661533.3
611000000.0	897740.1	706559.3	2661575.0
612000000.0	897743.2	706561.0	2661616.5
613000000.0	897746.2	706562.8	2661657.9
614000000.0	897749.3	706564.5	2661699.2
615000000.0	897752.3	706566.3	2661740.3
616000000.0	897755.3	706568.0	2661781.3
617000000.0	897758.3	706569.7	2661822.2
618000000.0	897761.3	706571.4	2661863.0
619000000.0	897764.3	706573.1	2661903.6
620000000.0	897767.3	706574.8	2661944.1
621000000.0	897770.3	706576.5	2661984.4
622000000.0	897773.3	706578.2	2662024.7
623000000.0	897776.2	706579.9	2662064.8
624000000.0	897779.2	706581.6	2662104.7
625000000.0	897782.1	706583.3	2662144.6
626000000.0	897785.1	706584.9	2662184.3
627000000.0	897788.0	706586.6	2662223.9
628000000.0	897790.9	706588.3	2662263.4
629000000.0	897793.8	706589.9	2662302.7
630000000.0	897796.7	706591.6	2662341.9
631000000.0	897799.6	706593.2	2662381.0
632000000.0	897802.4	706594.9	2662420.0
