TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
520000000.0	738091.4	271796.4	2253336.2
521000000.0	738093.9	271796.6	2253367.6
522000000.0	738096.4	271796.8	2253398.8
523000000.0	738099.0	271797.1	2253429.9
524000000.0	738101.5	271797.3	2253460.8
525000000.0	738104.0	271797.5	2253491.7
526000000.0	738106.5	271797.7	2253522.4
527000000.0	738109.0	271797.9	2253553.0
528000000.0	738111.4	271798.1	2253583.5
529000000.0	738113.9	271798.3	2253613.9
530000000.0	738116.4	271798.5	2253644.2
531000000.0	738118.8	271798.7	2253674.4
532000000.0	738121.2	271798.9	2253704.4
533000000.0	738123.7	271799.1	2253734.4
534000000.0	738126.1	271799.3	2253764.2
535000000.0	738128.5	271799.5	2253793.9
536000000.0	738130.9	271799.7	2253823.5
537000000.0	738133.3	271799.8	2253853.0
538000000.0	738135.7	271800.0	2253882.4
539000000.0	738138.0	271800.2	2253911.7
540000000.0	738140.4	271800.4	2253940.8
541000000.0	738142.8	271800.6	2253969.9
542000000.0	738145.1	271800.8	2253998.9
543000000.0	738147.5	271801.0	2254027.7
544000000.0	738149.8	271801.2	2254056.5
545000000.0	738152.1	271801.4	2254085.1
546000000.0	738154.4	271801.6	2254113.6
547000000.0	738156.7	271801.8	2254142.1
548000000.0	738159.0	271801.9	2254170.4
549000000.0	738161.3	271802.1	2254198.6
550000000.0	738163.6	271802.3	2254226.8
551000000.0	738165.9	271802.5	2254254.8
552000000.0	738168.1	271802.7	2254282.7
553000000.0	738170.4	271802.9	2254310.5
554000000.0	738172.6	271803.0	2254338.3
555000000.0	738174.9	271803.2	2254365.9
556000000.0	738177.1	271803.4	2254393.4
557000000.0	738179.3	271803.6	2254420.8
558000000.0	738181.5	271803.8	2254448.2
559000000.0	738183.8	271804.0	2254475.4
560000000.0	738186.0	271804.1	2254502.5
561000000.0	738188.1	271804.3	2254529.6
562000000.0	738190.3	271804.5	2254556.5
563000000.0	738192.5	271804.7	2254583.4
564000000.0	738194.7	271804.8	2254610.1
565000000.0	738196.8	271805.0	2254636.8
566000000.0	738199.0	271805.2	2254663.4
567000000.0	738201.1	271805.4	2254689.8
568000000.0	738203.3	271805.5	2254716.2
569000000.0	738205.4	271805.7	2254742.5
570000000.0	738207.5	271805.9	2254768.7
571000000.0	738209.6	271806.1	2254794.8
572000000.0	738211.8	271806.2	2254820.8
573000000.0	738213.9	271806.4	2254846.8
574000000.0	738216.0	271806.6	2254872.6
575000000.0	738218.0	271806.7	2254898.3
576000000.0	738220.1	271806.9	2254924.0
577000000.0	738222.2	271807.1	2254949.6
578000000.0	738224.3	271807.3	2254975.1
579000000.0	738226.3	271807.4	2255000.5
580000000.0	738228.4	271807.6	2255025.8
581000000.0	738230.4	271807.8	2255051.0
582000000.0	738232.4	271807.9	2255076.1
583000000.0	738234.5	271808.1	2255101.2
584000000.0	738236.5	271808.2	2255126.1
585000000.0	738238.5	271808.4	2255151.0
586000000.0	738240.5	271808.6	2255175.8
587000000.0	738242.5	271808.7	2255200.5
588000000.0	738244.5	271808.9	2255225.2
589000000.0	738246.5	271809.1	2255249.7
590000000.0	738248.5	271809.2	2255274.2
591000000.0	738250.5	271809.4	2255298.5
592000000.0	738252.4	271809.5	2255322.8
593000000.0	738254.4	271809.7	2255347.1
594000000.0	738256.4	271809.9	2255371.2
595000000.0	738258.3	271810.0	2255395.2
596000000.0	738260.2	271810.2	2255419.2
597000000.0	738262.2	271810.3	2255443.1
598000000.0	738264.1	271810.5	2255466.9
599000000.0	738266.0	271810.7	2255490.7
600000000.0	738268.0	271810.8	2255514.3
601000000.0	738269.9	271811.0	2255537.9
602000000.0	738271.8	271811.1	2255561.4
603000000.0	738273.7	271811.3	2255584.8
604000000.0	738275.6	271811.4	2255608.2
605000000.0	738277.4	271811.6	2255631.5
606000000.0	738279.3	271811.7	2255654.7
607000000.0	738281.2	271811.9	2255677.8
608000000.0	738283.1	271812.0	2255700.8
609000000.0	738284.9	271812.2	2255723.8
610000000.0	738286.8	271812.3	2255746.7
611000000.0	738288.6	271812.5	2255769.5
612000000.0	738290.5	271812.6	2255792.2
613000000.0	738292.3	271812.8	2255814.9
614000000.0	738294.1	271812.9	2255837.5
615000000.0	738296.0	271813.1	2255860.0
616000000.0	738297.8	271813.2	2255882.5
617000000.0	738299.6	271813.4	2255904.9
618000000.0	738301.4	271813.5	2255927.2
619000000.0	738303.2	271813.7	2255949.4
620000000.0	738305.0	271813.8	2255971.6
621000000.0	738306.8	271814.0	2255993.7
622000000.0	738308.6	271814.1	2256015.7
623000000.0	738310.3	271814.3	2256037.6
624000000.0	738312.1	271814.4	2256059.5
625000000.0	738313.9	271814.5	2256081.3
626000000.0	738315.6	271814.7	2256103.1
627000000.0	738317.4	271814.8	2256124.8
