TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
80000000.0	38839.5	23743.4	137291.6
81000000.0	38840.4	23743.4	137321.5
82000000.0	38841.4	23743.5	137350.8
83000000.0	38842.3	23743.6	137379.4
84000000.0	38843.2	23743.6	137407.3
85000000.0	38844.0	23743.7	137434.5
86000000.0	38844.9	23743.8	137461.1
87000000.0	38845.7	23743.8	137487.2
88000000.0	38846.5	23743.9	137512.6
89000000.0	38847.3	23744.0	137537.5
90000000.0	38848.1	23744.0	137561.8
91000000.0	38848.9	23744.1	137585.7
92000000.0	38849.6	23744.2	137609.0
93000000.0	38850.3	23744.2	137631.8
94000000.0	38851.0	23744.3	137654.1
95000000.0	38851.7	23744.3	137676.0
96000000.0	38852.4	23744.4	137697.4
97000000.0	38853.1	23744.4	137718.4
98000000.0	38853.7	23744.5	137739.0
99000000.0	38854.4	23744.5	137759.2
100000000.0	38855.0	23744.6	137778.9
101000000.0	38855.6	23744.6	137798.3
102000000.0	38856.2	23744.7	137817.3
103000000.0	38856.8	23744.7	137835.9
104000000.0	38857.4	23744.8	137854.2
105000000.0	38857.9	23744.8	137872.2
106000000.0	38858.5	23744.9	137889.8
107000000.0	38859.0	23744.9	137907.1
108000000.0	38859.6	23744.9	137924.0
109000000.0	38860.1	23745.0	137940.7
110000000.0	38860.6	23745.0	137957.1
111000000.0	38861.1	23745.1	137973.1
112000000.0	38861.6	23745.1	137988.9
113000000.0	38862.1	23745.1	138004.5
114000000.0	38862.6	23745.2	138019.7
115000000.0	38863.1	23745.2	138034.7
116000000.0	38863.5	23745.3	138049.4
117000000.0	38864.0	23745.3	138063.9
118000000.0	38864.4	23745.3	138078.1
119000000.0	38864.9	23745.4	138092.2
120000000.0	38865.3	23745.4	138105.9
121000000.0	38865.7	23745.4	138119.5
122000000.0	38866.2	23745.5	138132.8
123000000.0	38866.6	23745.5	138145.9
124000000.0	38867.0	23745.5	138158.8
125000000.0	38867.4	23745.6	138171.5
126000000.0	38867.8	23745.6	138184.0
127000000.0	38868.2	23745.6	138196.3
128000000.0	38868.6	23745.7	138208.5
129000000.0	38868.9	23745.7	138220.4
130000000.0	38869.3	23745.7	138232.2
131000000.0	38869.7	23745.7	138243.7
132000000.0	38870.0	23745.8	138255.1
133000000.0	38870.4	23745.8	138266.4
134000000.0	38870.7	23745.8	138277.4
135000000.0	38871.1	23745.9	138288.3
136000000.0	38871.4	23745.9	138299.1
137000000.0	38871.7	23745.9	138309.7
138000000.0	38872.1	23745.9	138320.1
139000000.0	38872.4	23746.0	138330.4
140000000.0	38872.7	23746.0	138340.5
141000000.0	38873.0	23746.0	138350.5
142000000.0	38873.3	23746.0	138360.4
143000000.0	38873.6	23746.1	138370.1
144000000.0	38873.9	23746.1	138379.7
145000000.0	38874.2	23746.1	138389.2
146000000.0	38874.5	23746.1	138398.5
147000000.0	38874.8	23746.1	138407.7
148000000.0	38875.1	23746.2	138416.8
149000000.0	38875.4	23746.2	138425.8
150000000.0	38875.7	23746.2	138434.6
151000000.0	38875.9	23746.2	138443.4
152000000.0	38876.2	23746.3	138452.0
153000000.0	38876.5	23746.3	138460.5
154000000.0	38876.7	23746.3	138468.9
155000000.0	38877.0	23746.3	138477.2
156000000.0	38877.3	23746.3	138485.4
157000000.0	38877.5	23746.4	138493.4
158000000.0	38877.8	23746.4	138501.4
159000000.0	38878.0	23746.4	138509.3
160000000.0	38878.2	23746.4	138517.1
161000000.0	38878.5	23746.4	138524.8
162000000.0	38878.7	23746.5	138532.4
163000000.0	38879.0	23746.5	138539.9
164000000.0	38879.2	23746.5	138547.3
165000000.0	38879.4	23746.5	138554.6
166000000.0	38879.7	23746.5	138561.8
167000000.0	38879.9	23746.5	138569.0
168000000.0	38880.1	23746.6	138576.0
169000000.0	38880.3	23746.6	138583.0
170000000.0	38880.5	23746.6	138589.9
171000000.0	38880.7	23746.6	138596.7
172000000.0	38881.0	23746.6	138603.5
173000000.0	38881.2	23746.7	138610.1
174000000.0	38881.4	23746.7	138616.7
175000000.0	38881.6	23746.7	138623.2
176000000.0	38881.8	23746.7	138629.7
177000000.0	38882.0	23746.7	138636.0
178000000.0	38882.2	23746.7	138642.3
179000000.0	38882.4	23746.7	138648.6
180000000.0	38882.6	23746.8	138654.7
181000000.0	38882.8	23746.8	138660.8
182000000.0	38882.9	23746.8	138666.8
183000000.0	38883.1	23746.8	138672.8
184000000.0	38883.3	23746.8	138678.7
185000000.0	38883.5	23746.8	138684.5
186000000.0	38883.7	23746.9	138690.3
187000000.0	38883.9	23746.9	138696.0
188000000.0	38884.0	23746.9	138701.7
189000000.0	38884.2	23746.9	138707.2
190000000.0	38884.4	23746.9	138712.8
191000000.0	38884.5	23746.9	138718.3
192000000.0	38884.7	23746.9	138723.7
193000000.0	38884.9	23746.9	138729.0
194000000.0	38885.1	23747.0	138734.3
195000000.0	38885.2	23747.0	138739.6
196000000.0	38885.4	23747.0	138744.8
197000000.0	38885.5	23747.0	138749.9
198000000.0	38885.7	23747.0	138755.0
199000000.0	38885.9	23747.0	138760.1
200000000.0	38886.0	23747.0	138765.1
201000000.0	38886.2	23747.0	138770.0
202000000.0	38886.3	23747.1	138774.9
203000000.0	38886.5	23747.1	138779.8
204000000.0	38886.6	23747.1	138784.6
205000000.0	38886.8	23747.1	138789.3
206000000.0	38886.9	23747.1	138794.0
207000000.0	38887.1	23747.1	138798.7
208000000.0	38887.2	23747.1	138803.3
209000000.0	38887.3	23747.1	138807.9
210000000.0	38887.5	23747.2	138812.4
211000000.0	38887.6	23747.2	138816.9
212000000.0	38887.8	23747.2	138821.3
213000000.0	38887.9	23747.2	138825.8
214000000.0	38888.0	23747.2	138830.1
215000000.0	38888.2	23747.2	138834.4
216000000.0	38888.3	23747.2	138838.7
217000000.0	38888.4	23747.2	138843.0
218000000.0	38888.6	23747.2	138847.2
219000000.0	38888.7	23747.2	138851.3
220000000.0	38888.8	23747.3	138855.5
221000000.0	38889.0	23747.3	138859.6
222000000.0	38889.1	23747.3	138863.6
223000000.0	38889.2	23747.3	138867.7
224000000.0	38889.3	23747.3	138871.6
225000000.0	38889.5	23747.3	138875.6
226000000.0	38889.6	23747.3	138879.5
227000000.0	38889.7	23747.3	138883.4
228000000.0	38889.8	23747.3	138887.2
229000000.0	38889.9	23747.3	138891.1
230000000.0	38890.1	23747.4	138894.8
231000000.0	38890.2	23747.4	138898.6
232000000.0	38890.3	23747.4	138902.3
233000000.0	38890.4	23747.4	138906.0
234000000.0	38890.5	23747.4	138909.6
235000000.0	38890.6	23747.4	138913.3
236000000.0	38890.7	23747.4	138916.9
237000000.0	38890.9	23747.4	138920.4
238000000.0	38891.0	23747.4	138923.9
239000000.0	38891.1	23747.4	138927.5
240000000.0	38891.2	23747.4	138930.9
241000000.0	38891.3	23747.5	138934.4
242000000.0	38891.4	23747.5	138937.8
243000000.0	38891.5	23747.5	138941.2
244000000.0	38891.6	23747.5	138944.5
245000000.0	38891.7	23747.5	138947.9
246000000.0	38891.8	23747.5	138951.2
247000000.0	38891.9	23747.5	138954.5
248000000.0	38892.0	23747.5	138957.7
249000000.0	38892.1	23747.5	138960.9
250000000.0	38892.2	23747.5	138964.2
251000000.0	38892.3	23747.5	138967.3
252000000.0	38892.4	23747.5	138970.5
253000000.0	38892.5	23747.6	138973.6
254000000.0	38892.6	23747.6	138976.7
255000000.0	38892.7	23747.6	138979.8
256000000.0	38892.8	23747.6	138982.8
257000000.0	38892.9	23747.6	138985.9
258000000.0	38893.0	23747.6	138988.9
259000000.0	38893.1	23747.6	138991.9
260000000.0	38893.2	23747.6	138994.8
261000000.0	38893.3	23747.6	138997.8
262000000.0	38893.4	23747.6	139000.7
263000000.0	38893.5	23747.6	139003.6
264000000.0	38893.5	23747.6	139006.5
265000000.0	38893.6	23747.6	139009.3
266000000.0	38893.7	23747.6	139012.1
267000000.0	38893.8	23747.7	139015.0
268000000.0	38893.9	23747.7	139017.7
269000000.0	38894.0	23747.7	139020.5
270000000.0	38894.1	23747.7	139023.3
271000000.0	38894.1	23747.7	139026.0
272000000.0	38894.2	23747.7	139028.7
273000000.0	38894.3	23747.7	139031.4
274000000.0	38894.4	23747.7	139034.1
275000000.0	38894.5	23747.7	139036.7
276000000.0	38894.6	23747.7	139039.3
277000000.0	38894.6	23747.7	139041.9
278000000.0	38894.7	23747.7	139044.5
279000000.0	38894.8	23747.7	139047.1
280000000.0	38894.9	23747.7	139049.7
281000000.0	38895.0	23747.7	139052.2
282000000.0	38895.0	23747.8	139054.7
283000000.0	38895.1	23747.8	139057.2
284000000.0	38895.2	23747.8	139059.7
285000000.0	38895.3	23747.8	139062.2
286000000.0	38895.4	23747.8	139064.6
287000000.0	38895.4	23747.8	139067.1
288000000.0	38895.5	23747.8	139069.5
289000000.0	38895.6	23747.8	139071.9
290000000.0	38895.7	23747.8	139074.3
291000000.0	38895.7	23747.8	139076.6
292000000.0	38895.8	23747.8	139079.0
293000000.0	38895.9	23747.8	139081.3
294000000.0	38895.9	23747.8	139083.6
295000000.0	38896.0	23747.8	139085.9
296000000.0	38896.1	23747.8	139088.2
297000000.0	38896.2	23747.8	139090.5
298000000.0	38896.2	23747.8	139092.8
299000000.0	38896.3	23747.9	139095.0
300000000.0	38896.4	23747.9	139097.2
301000000.0	38896.4	23747.9	139099.4
302000000.0	38896.5	23747.9	139101.6
303000000.0	38896.6	23747.9	139103.8
304000000.0	38896.6	23747.9	139106.0
305000000.0	38896.7	23747.9	139108.1
306000000.0	38896.8	23747.9	139110.3
307000000.0	38896.8	23747.9	139112.4
308000000.0	38896.9	23747.9	139114.5
309000000.0	38897.0	23747.9	139116.6
310000000.0	38897.0	23747.9	139118.7
311000000.0	38897.1	23747.9	139120.8
312000000.0	38897.2	23747.9	139122.8
313000000.0	38897.2	23747.9	139124.9
314000000.0	38897.3	23747.9	139126.9
315000000.0	38897.4	23747.9	139128.9
316000000.0	38897.4	23747.9	139131.0
317000000.0	38897.5	23747.9	139133.0
318000000.0	38897.5	23747.9	139134.9
319000000.0	38897.6	23748.0	139136.9
320000000.0	38897.7	23748.0	139138.9
321000000.0	38897.7	23748.0	139140.8
322000000.0	38897.8	23748.0	139142.7
323000000.0	38897.8	23748.0	139144.7
324000000.0	38897.9	23748.0	139146.6
325000000.0	38898.0	23748.0	139148.5
326000000.0	38898.0	23748.0	139150.4
327000000.0	38898.1	23748.0	139152.2
328000000.0	38898.1	23748.0	139154.1
329000000.0	38898.2	23748.0	139156.0
330000000.0	38898.2	23748.0	139157.8
331000000.0	38898.3	23748.0	139159.6
332000000.0	38898.4	23748.0	139161.5
333000000.0	38898.4	23748.0	139163.3
334000000.0	38898.5	23748.0	139165.1
335000000.0	38898.5	23748.0	139166.8
336000000.0	38898.6	23748.0	139168.6
337000000.0	38898.6	23748.0	139170.4
338000000.0	38898.7	23748.0	139172.1
339000000.0	38898.8	23748.0	139173.9
340000000.0	38898.8	23748.0	139175.6
341000000.0	38898.9	23748.1	139177.4
342000000.0	38898.9	23748.1	139179.1
343000000.0	38899.0	23748.1	139180.8
344000000.0	38899.0	23748.1	139182.5
345000000.0	38899.1	23748.1	139184.2
346000000.0	38899.1	23748.1	139185.8
347000000.0	38899.2	23748.1	139187.5
348000000.0	38899.2	23748.1	139189.2
349000000.0	38899.3	23748.1	139190.8
350000000.0	38899.3	23748.1	139192.4
351000000.0	38899.4	23748.1	139194.1
352000000.0	38899.4	23748.1	139195.7
353000000.0	38899.5	23748.1	139197.3
354000000.0	38899.5	23748.1	139198.9
355000000.0	38899.6	23748.1	139200.5
356000000.0	38899.6	23748.1	139202.1
357000000.0	38899.7	23748.1	139203.7
358000000.0	38899.7	23748.1	139205.2
359000000.0	38899.8	23748.1	139206.8
360000000.0	38899.8	23748.1	139208.3
361000000.0	38899.9	23748.1	139209.9
362000000.0	38899.9	23748.1	139211.4
363000000.0	38900.0	23748.1	139212.9
364000000.0	38900.0	23748.1	139214.4
365000000.0	38900.1	23748.1	139215.9
366000000.0	38900.1	23748.2	139217.4
367000000.0	38900.1	23748.2	139218.9
368000000.0	38900.2	23748.2	139220.4
369000000.0	38900.2	23748.2	139221.9
370000000.0	38900.3	23748.2	139223.4
371000000.0	38900.3	23748.2	139224.8
372000000.0	38900.4	23748.2	139226.3
373000000.0	38900.4	23748.2	139227.7
374000000.0	38900.5	23748.2	139229.1
375000000.0	38900.5	23748.2	139230.6
376000000.0	38900.6	23748.2	139232.0
377000000.0	38900.6	23748.2	139233.4
378000000.0	38900.6	23748.2	139234.8
379000000.0	38900.7	23748.2	139236.2
380000000.0	38900.7	23748.2	139237.6
381000000.0	38900.8	23748.2	139239.0
382000000.0	38900.8	23748.2	139240.4
383000000.0	38900.9	23748.2	139241.7
384000000.0	38900.9	23748.2	139243.1
385000000.0	38900.9	23748.2	139244.4
386000000.0	38901.0	23748.2	139245.8
387000000.0	38901.0	23748.2	139247.1
388000000.0	38901.1	23748.2	139248.5
389000000.0	38901.1	23748.2	139249.8
390000000.0	38901.1	23748.2	139251.1
391000000.0	38901.2	23748.2	139252.4
392000000.0	38901.2	23748.2	139253.7
393000000.0	38901.3	23748.2	139255.0
394000000.0	38901.3	23748.2	139256.3
395000000.0	38901.3	23748.3	139257.6
396000000.0	38901.4	23748.3	139258.9
397000000.0	38901.4	23748.3	139260.2
398000000.0	38901.5	23748.3	139261.4
399000000.0	38901.5	23748.3	139262.7
400000000.0	38901.5	23748.3	139264.0
401000000.0	38901.6	23748.3	139265.2
402000000.0	38901.6	23748.3	139266.4
403000000.0	38901.7	23748.3	139267.7
404000000.0	38901.7	23748.3	139268.9
405000000.0	38901.7	23748.3	139270.1
406000000.0	38901.8	23748.3	139271.4
407000000.0	38901.8	23748.3	139272.6
408000000.0	38901.9	23748.3	139273.8
409000000.0	38901.9	23748.3	139275.0
410000000.0	38901.9	23748.3	139276.2
411000000.0	38902.0	23748.3	139277.4
412000000.0	38902.0	23748.3	139278.5
413000000.0	38902.0	23748.3	139279.7
414000000.0	38902.1	23748.3	139280.9
415000000.0	38902.1	23748.3	139282.1
416000000.0	38902.1	23748.3	139283.2
417000000.0	38902.2	23748.3	139284.4
418000000.0	38902.2	23748.3	139285.5
419000000.0	38902.3	23748.3	139286.7
420000000.0	38902.3	23748.3	139287.8
421000000.0	38902.3	23748.3	139288.9
422000000.0	38902.4	23748.3	139290.1
423000000.0	38902.4	23748.3	139291.2
424000000.0	38902.4	23748.3	139292.3
425000000.0	38902.5	23748.3	139293.4
426000000.0	38902.5	23748.3	139294.5
427000000.0	38902.5	23748.3	139295.6
428000000.0	38902.6	23748.3	139296.7
429000000.0	38902.6	23748.3	139297.8
430000000.0	38902.6	23748.4	139298.9
431000000.0	38902.7	23748.4	139300.0
432000000.0	38902.7	23748.4	139301.1
433000000.0	38902.7	23748.4	139302.1
434000000.0	38902.8	23748.4	139303.2
435000000.0	38902.8	23748.4	139304.3
436000000.0	38902.8	23748.4	139305.3
437000000.0	38902.9	23748.4	139306.4
438000000.0	38902.9	23748.4	139307.4
439000000.0	38902.9	23748.4	139308.5
440000000.0	38903.0	23748.4	139309.5
441000000.0	38903.0	23748.4	139310.5
442000000.0	38903.0	23748.4	139311.6
443000000.0	38903.1	23748.4	139312.6
444000000.0	38903.1	23748.4	139313.6
445000000.0	38903.1	23748.4	139314.6
446000000.0	38903.1	23748.4	139315.6
447000000.0	38903.2	23748.4	139316.6
448000000.0	38903.2	23748.4	139317.6
449000000.0	38903.2	23748.4	139318.6
450000000.0	38903.3	23748.4	139319.6
451000000.0	38903.3	23748.4	139320.6
452000000.0	38903.3	23748.4	139321.6
453000000.0	38903.4	23748.4	139322.6
454000000.0	38903.4	23748.4	139323.6
455000000.0	38903.4	23748.4	139324.5
456000000.0	38903.5	23748.4	139325.5
457000000.0	38903.5	23748.4	139326.5
458000000.0	38903.5	23748.4	139327.4
459000000.0	38903.5	23748.4	139328.4
460000000.0	38903.6	23748.4	139329.3
461000000.0	38903.6	23748.4	139330.3
462000000.0	38903.6	23748.4	139331.2
463000000.0	38903.7	23748.4	139332.1
464000000.0	38903.7	23748.4	139333.1
465000000.0	38903.7	23748.4	139334.0
466000000.0	38903.7	23748.4	139334.9
467000000.0	38903.8	23748.4	139335.9
468000000.0	38903.8	23748.4	139336.8
469000000.0	38903.8	23748.4	139337.7
470000000.0	38903.9	23748.4	139338.6
471000000.0	38903.9	23748.5	139339.5
472000000.0	38903.9	23748.5	139340.4
473000000.0	38903.9	23748.5	139341.3
474000000.0	38904.0	23748.5	139342.2
475000000.0	38904.0	23748.5	139343.1
476000000.0	38904.0	23748.5	139344.0
477000000.0	38904.1	23748.5	139344.9
478000000.0	38904.1	23748.5	139345.7
479000000.0	38904.1	23748.5	139346.6
480000000.0	38904.1	23748.5	139347.5
481000000.0	38904.2	23748.5	139348.4
482000000.0	38904.2	23748.5	139349.2
483000000.0	38904.2	23748.5	139350.1
484000000.0	38904.2	23748.5	139350.9
485000000.0	38904.3	23748.5	139351.8
486000000.0	38904.3	23748.5	139352.6
487000000.0	38904.3	23748.5	139353.5
488000000.0	38904.3	23748.5	139354.3
489000000.0	38904.4	23748.5	139355.2
490000000.0	38904.4	23748.5	139356.0
491000000.0	38904.4	23748.5	139356.8
492000000.0	38904.5	23748.5	139357.7
493000000.0	38904.5	23748.5	139358.5
494000000.0	38904.5	23748.5	139359.3
495000000.0	38904.5	23748.5	139360.1
496000000.0	38904.6	23748.5	139361.0
497000000.0	38904.6	23748.5	139361.8
498000000.0	38904.6	23748.5	139362.6
499000000.0	38904.6	23748.5	139363.4
500000000.0	38904.7	23748.5	139364.2
501000000.0	38904.7	23748.5	139365.0
502000000.0	38904.7	23748.5	139365.8
503000000.0	38904.7	23748.5	139366.6
504000000.0	38904.8	23748.5	139367.4
505000000.0	38904.8	23748.5	139368.2
506000000.0	38904.8	23748.5	139369.0
507000000.0	38904.8	23748.5	139369.7
508000000.0	38904.9	23748.5	139370.5
509000000.0	38904.9	23748.5	139371.3
510000000.0	38904.9	23748.5	139372.1
511000000.0	38904.9	23748.5	139372.8
512000000.0	38904.9	23748.5	139373.6
513000000.0	38905.0	23748.5	139374.4
514000000.0	38905.0	23748.5	139375.1
515000000.0	38905.0	23748.5	139375.9
516000000.0	38905.0	23748.5	139376.6
517000000.0	38905.1	23748.5	139377.4
518000000.0	38905.1	23748.5	139378.1
519000000.0	38905.1	23748.5	139378.9
520000000.0	38905.1	23748.5	139379.6
521000000.0	38905.2	23748.6	139380.4
522000000.0	38905.2	23748.6	139381.1
523000000.0	38905.2	23748.6	139381.9
524000000.0	38905.2	23748.6	139382.6
525000000.0	38905.2	23748.6	139383.3
526000000.0	38905.3	23748.6	139384.0
527000000.0	38905.3	23748.6	139384.8
528000000.0	38905.3	23748.6	139385.5
529000000.0	38905.3	23748.6	139386.2
530000000.0	38905.4	23748.6	139386.9
531000000.0	38905.4	23748.6	139387.6
532000000.0	38905.4	23748.6	139388.3
533000000.0	38905.4	23748.6	139389.1
534000000.0	38905.4	23748.6	139389.8
535000000.0	38905.5	23748.6	139390.5
536000000.0	38905.5	23748.6	139391.2
537000000.0	38905.5	23748.6	139391.9
538000000.0	38905.5	23748.6	139392.6
539000000.0	38905.6	23748.6	139393.2
540000000.0	38905.6	23748.6	139393.9
541000000.0	38905.6	23748.6	139394.6
542000000.0	38905.6	23748.6	139395.3
543000000.0	38905.6	23748.6	139396.0
544000000.0	38905.7	23748.6	139396.7
545000000.0	38905.7	23748.6	139397.3
546000000.0	38905.7	23748.6	139398.0
547000000.0	38905.7	23748.6	139398.7
548000000.0	38905.7	23748.6	139399.4
549000000.0	38905.8	23748.6	139400.0
550000000.0	38905.8	23748.6	139400.7
551000000.0	38905.8	23748.6	139401.4
552000000.0	38905.8	23748.6	139402.0
553000000.0	38905.8	23748.6	139402.7
554000000.0	38905.9	23748.6	139403.3
555000000.0	38905.9	23748.6	139404.0
556000000.0	38905.9	23748.6	139404.6
557000000.0	38905.9	23748.6	139405.3
558000000.0	38905.9	23748.6	139405.9
559000000.0	38906.0	23748.6	139406.6
560000000.0	38906.0	23748.6	139407.2
561000000.0	38906.0	23748.6	139407.9
562000000.0	38906.0	23748.6	139408.5
563000000.0	38906.0	23748.6	139409.1
564000000.0	38906.1	23748.6	139409.8
565000000.0	38906.1	23748.6	139410.4
566000000.0	38906.1	23748.6	139411.0
567000000.0	38906.1	23748.6	139411.6
568000000.0	38906.1	23748.6	139412.3
569000000.0	38906.2	23748.6	139412.9
570000000.0	38906.2	23748.6	139413.5
571000000.0	38906.2	23748.6	139414.1
572000000.0	38906.2	23748.6	139414.7
573000000.0	38906.2	23748.6	139415.3
574000000.0	38906.3	23748.6	139416.0
575000000.0	38906.3	23748.6	139416.6
576000000.0	38906.3	23748.6	139417.2
577000000.0	38906.3	23748.6	139417.8
578000000.0	38906.3	23748.6	139418.4
579000000.0	38906.4	23748.6	139419.0
580000000.0	38906.4	23748.6	139419.6
581000000.0	38906.4	23748.6	139420.2
582000000.0	38906.4	23748.7	139420.8
583000000.0	38906.4	23748.7	139421.4
584000000.0	38906.4	23748.7	139422.0
585000000.0	38906.5	23748.7	139422.5
586000000.0	38906.5	23748.7	139423.1
587000000.0	38906.5	23748.7	139423.7
588000000.0	38906.5	23748.7	139424.3
589000000.0	38906.5	23748.7	139424.9
590000000.0	38906.6	23748.7	139425.4
591000000.0	38906.6	23748.7	139426.0
592000000.0	38906.6	23748.7	139426.6
593000000.0	38906.6	23748.7	139427.2
594000000.0	38906.6	23748.7	139427.7
595000000.0	38906.6	23748.7	139428.3
596000000.0	38906.7	23748.7	139428.9
597000000.0	38906.7	23748.7	139429.4
598000000.0	38906.7	23748.7	139430.0
599000000.0	38906.7	23748.7	139430.6
600000000.0	38906.7	23748.7	139431.1
601000000.0	38906.7	23748.7	139431.7
602000000.0	38906.8	23748.7	139432.2
603000000.0	38906.8	23748.7	139432.8
604000000.0	38906.8	23748.7	139433.3
605000000.0	38906.8	23748.7	139433.9
606000000.0	38906.8	23748.7	139434.4
607000000.0	38906.8	23748.7	139435.0
608000000.0	38906.9	23748.7	139435.5
609000000.0	38906.9	23748.7	139436.1
610000000.0	38906.9	23748.7	139436.6
611000000.0	38906.9	23748.7	139437.1
612000000.0	38906.9	23748.7	139437.7
613000000.0	38906.9	23748.7	139438.2
614000000.0	38907.0	23748.7	139438.8
615000000.0	38907.0	23748.7	139439.3
616000000.0	38907.0	23748.7	139439.8
617000000.0	38907.0	23748.7	139440.3
618000000.0	38907.0	23748.7	139440.9
619000000.0	38907.0	23748.7	139441.4
620000000.0	38907.1	23748.7	139441.9
621000000.0	38907.1	23748.7	139442.4
622000000.0	38907.1	23748.7	139443.0
623000000.0	38907.1	23748.7	139443.5
624000000.0	38907.1	23748.7	139444.0
625000000.0	38907.1	23748.7	139444.5
626000000.0	38907.2	23748.7	139445.0
627000000.0	38907.2	23748.7	139445.5
628000000.0	38907.2	23748.7	139446.1
629000000.0	38907.2	23748.7	139446.6
630000000.0	38907.2	23748.7	139447.1
631000000.0	38907.2	23748.7	139447.6
632000000.0	38907.3	23748.7	139448.1
633000000.0	38907.3	23748.7	139448.6
634000000.0	38907.3	23748.7	139449.1
635000000.0	38907.3	23748.7	139449.6
636000000.0	38907.3	23748.7	139450.1
637000000.0	38907.3	23748.7	139450.6
638000000.0	38907.3	23748.7	139451.1
639000000.0	38907.4	23748.7	139451.6
640000000.0	38907.4	23748.7	139452.0
641000000.0	38907.4	23748.7	139452.5
642000000.0	38907.4	23748.7	139453.0
643000000.0	38907.4	23748.7	139453.5
644000000.0	38907.4	23748.7	139454.0
645000000.0	38907.5	23748.7	139454.5
646000000.0	38907.5	23748.7	139455.0
647000000.0	38907.5	23748.7	139455.4
648000000.0	38907.5	23748.7	139455.9
649000000.0	38907.5	23748.7	139456.4
650000000.0	38907.5	23748.7	139456.9
651000000.0	38907.5	23748.7	139457.4
652000000.0	38907.6	23748.7	139457.8
653000000.0	38907.6	23748.7	139458.3
654000000.0	38907.6	23748.7	139458.8
655000000.0	38907.6	23748.7	139459.2
656000000.0	38907.6	23748.7	139459.7
657000000.0	38907.6	23748.7	139460.2
658000000.0	38907.6	23748.7	139460.6
659000000.0	38907.7	23748.7	139461.1
660000000.0	38907.7	23748.8	139461.6
661000000.0	38907.7	23748.8	139462.0
